Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
BUY,BTC-23MAY25-98000-P,0.006,620.19,0.00608054,39.19,1.0,620.19,103365.56,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276143
BUY,BTC-23MAY25-98000-P,0.006,620.19,0.00608054,39.19,1.0,620.19,103365.56,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276167
BUY,BTC-23MAY25-98000-P,0.006,620.16,0.00609081,39.16,3.0,1860.48,103360.04,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276179
BUY,BTC-23MAY25-98000-P,0.006,620.16,0.00609081,39.16,0.1,62.02,103360.04,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276180
BUY,BTC-23MAY25-98000-P,0.006,620.16,0.00609081,39.16,2.4,1488.38,103360.04,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276181
BUY,BTC-23MAY25-98000-P,0.006,620.16,0.00609081,39.16,2.6,1612.42,103360.04,23-May-25,98000.0,Put,2025-05-14 08:59,,,,,366276197
BUY,BTC-23MAY25-98000-P,0.0065,670.86,0.00651373,39.78,25.0,16771.5,103209.55,23-May-25,98000.0,Put,2025-05-14 09:44,BLOCK-198280,2.0,BTC-PDIAG-30MAY25_23MAY25-95000_98000,,366283981
BUY,BTC-23MAY25-98000-P,0.006,620.1,0.00624098,39.27,0.1,62.01,103349.33,23-May-25,98000.0,Put,2025-05-14 09:46,,,,,366284129
BUY,BTC-23MAY25-98000-P,0.006,620.16,0.00621431,39.32,0.1,62.02,103359.54,23-May-25,98000.0,Put,2025-05-14 09:46,,,,,366284131
BUY,BTC-23MAY25-98000-P,0.006,620.2,0.00620123,39.35,0.1,62.02,103366.45,23-May-25,98000.0,Put,2025-05-14 09:46,,,,,366284186
BUY,BTC-23MAY25-98000-P,0.006,620.27,0.00617767,39.4,0.1,62.03,103379.12,23-May-25,98000.0,Put,2025-05-14 09:46,,,,,366284192
SELL,BTC-23MAY25-98000-P,0.0049,510.89,0.00492507,40.7,0.1,51.09,104263.1,23-May-25,98000.0,Put,2025-05-14 13:33,,,,,366304140
BUY,BTC-23MAY25-98000-P,0.0055,571.76,0.00525723,40.9,0.5,285.88,103955.67,23-May-25,98000.0,Put,2025-05-14 14:01,,,,,366309798
SELL,BTC-23MAY25-99000-C,0.052,5369.32,0.05231665,38.32,0.1,536.93,103256.06,23-May-25,99000.0,Call,2025-05-13 14:41,,,,,366154137
SELL,BTC-23MAY25-99000-C,0.0515,5314.01,0.05164619,38.36,0.1,531.4,103184.65,23-May-25,99000.0,Call,2025-05-13 14:44,,,,,366154469
SELL,BTC-23MAY25-99000-C,0.0505,5203.54,0.05066817,38.28,0.1,520.35,103040.31,23-May-25,99000.0,Call,2025-05-13 14:47,,,,,366154915
BUY,BTC-23MAY25-99000-C,0.053,5467.65,0.05167248,41.48,0.1,546.76,103163.26,23-May-25,99000.0,Call,2025-05-13 14:54,,,,,366155759
BUY,BTC-23MAY25-99000-C,0.053,5469.65,0.05187053,40.83,0.1,546.96,103200.88,23-May-25,99000.0,Call,2025-05-13 14:57,,,,,366156066
SELL,BTC-23MAY25-99000-C,0.052,5367.45,0.05202569,38.58,0.1,536.74,103220.17,23-May-25,99000.0,Call,2025-05-13 15:01,,,,,366156385
BUY,BTC-23MAY25-99000-P,0.0085,878.48,0.00853996,38.52,0.1,87.85,103350.38,23-May-25,99000.0,Put,2025-05-13 14:30,,,,,366152794
SELL,BTC-23MAY25-99000-P,0.0085,876.74,0.00901426,37.63,0.1,87.67,103146.37,23-May-25,99000.0,Put,2025-05-13 14:37,,,,,366153725
BUY,BTC-23MAY25-99000-P,0.009,927.54,0.00917091,38.26,0.1,92.75,103060.31,23-May-25,99000.0,Put,2025-05-13 14:47,,,,,366154840
BUY,BTC-23MAY25-99000-P,0.008,828.6,0.00796873,38.65,0.3,248.58,103574.96,23-May-25,99000.0,Put,2025-05-13 15:38,,,,,366162143
SELL,BTC-23MAY25-99000-P,0.007,728.62,0.00719215,38.86,0.1,72.86,104088.05,23-May-25,99000.0,Put,2025-05-13 16:12,,,,,366166120
SELL,BTC-23MAY25-99000-P,0.007,728.64,0.00719223,38.83,0.1,72.86,104090.85,23-May-25,99000.0,Put,2025-05-13 16:12,,,,,366166130
BUY,BTC-23MAY25-99000-P,0.0074,770.75,0.00741635,40.08,0.4,308.3,104155.58,23-May-25,99000.0,Put,2025-05-13 16:30,,,BTC-PS-23MAY25-99000_95000,366170200,366170201
SELL,BTC-23MAY25-99000-P,0.007,729.61,0.00729748,39.52,1.2,875.53,104230.14,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171148
SELL,BTC-23MAY25-99000-P,0.007,729.61,0.00729748,39.52,1.0,729.61,104230.14,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171149
SELL,BTC-23MAY25-99000-P,0.007,729.61,0.00729748,39.52,1.5,1094.42,104230.14,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171150
BUY,BTC-23MAY25-99000-P,0.007,729.61,0.00729748,39.52,12.5,9120.12,104230.14,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171151
BUY,BTC-23MAY25-99000-P,0.007,729.61,0.00729748,39.52,11.7,8536.44,104230.14,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171152
BUY,BTC-23MAY25-99000-P,0.007,729.68,0.00730152,39.57,0.6,437.81,104239.93,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171157
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.2,145.97,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171200
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.1,72.98,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171201
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.1,72.98,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171202
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.7,510.89,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171203
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.1,72.98,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171204
BUY,BTC-23MAY25-99000-P,0.007,729.84,0.00727236,39.68,0.1,72.98,104263.1,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171205
BUY,BTC-23MAY25-99000-P,0.007,729.82,0.0072594,39.67,7.9,5765.58,104260.4,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171207
BUY,BTC-23MAY25-99000-P,0.007,729.82,0.0072594,39.67,1.4,1021.75,104260.4,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171208
BUY,BTC-23MAY25-99000-P,0.007,729.64,0.00723406,39.55,7.9,5764.16,104233.78,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171209
BUY,BTC-23MAY25-99000-P,0.007,729.64,0.00723406,39.55,3.0,2188.92,104233.78,23-May-25,99000.0,Put,2025-05-13 16:36,,,,,366171211
BUY,BTC-23MAY25-99000-P,0.007,730.09,0.00710837,39.88,0.1,73.01,104298.93,23-May-25,99000.0,Put,2025-05-13 19:06,,,,,366188636
SELL,BTC-23MAY25-99000-P,0.0075,778.43,0.00756652,39.79,0.7,544.9,103791.05,23-May-25,99000.0,Put,2025-05-14 05:04,,,,,366243152
SELL,BTC-23MAY25-99000-P,0.0075,778.8,0.00766013,40.12,0.3,233.64,103839.92,23-May-25,99000.0,Put,2025-05-14 05:45,,,,,366246725
SELL,BTC-23MAY25-99000-P,0.0075,778.8,0.00766013,40.12,4.7,3660.36,103839.92,23-May-25,99000.0,Put,2025-05-14 05:45,,,,,366246726
SELL,BTC-23MAY25-99000-P,0.008,827.63,0.00794528,39.43,0.1,82.76,103453.26,23-May-25,99000.0,Put,2025-05-14 07:24,,,,,366258440
SELL,BTC-23MAY25-99000-P,0.008,827.63,0.00794528,39.43,0.1,82.76,103453.26,23-May-25,99000.0,Put,2025-05-14 07:24,,,,,366258441
SELL,BTC-23MAY25-99000-P,0.008,827.63,0.00794528,39.43,0.8,662.1,103453.26,23-May-25,99000.0,Put,2025-05-14 07:24,,,,,366258442
BUY,BTC-23MAY25-99000-P,0.0075,777.48,0.00755495,39.21,1.6,1243.97,103664.0,23-May-25,99000.0,Put,2025-05-14 08:08,,,,,366268461
BUY,BTC-23MAY25-99000-P,0.0075,777.48,0.00755495,39.21,1.4,1088.47,103664.0,23-May-25,99000.0,Put,2025-05-14 08:08,,,,,366268462
SELL,BTC-23MAY25-99000-P,0.009,926.82,0.0090284,39.26,0.1,92.68,102980.5,23-May-25,99000.0,Put,2025-05-14 09:05,,,,,366278834
SELL,BTC-23MAY25-99000-P,0.009,926.82,0.0090284,39.26,0.1,92.68,102980.5,23-May-25,99000.0,Put,2025-05-14 09:05,,,,,366278835
SELL,BTC-23MAY25-99000-P,0.0075,777.61,0.00757638,39.68,0.1,77.76,103681.0,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290240
SELL,BTC-23MAY25-99000-P,0.0075,777.61,0.00757638,39.68,0.1,77.76,103681.0,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290241
SELL,BTC-23MAY25-99000-P,0.0075,777.61,0.00757638,39.68,0.1,77.76,103681.0,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290263
SELL,BTC-23MAY25-99000-P,0.0075,777.61,0.00757638,39.68,0.1,77.76,103681.0,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290265
SELL,BTC-23MAY25-99000-P,0.0075,777.61,0.00757638,39.68,0.4,311.04,103681.0,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290268
SELL,BTC-23MAY25-99000-P,0.0075,777.75,0.00752758,39.79,0.1,77.78,103699.97,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290305
SELL,BTC-23MAY25-99000-P,0.0075,777.75,0.00752758,39.79,0.1,77.78,103699.97,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290306
SELL,BTC-23MAY25-99000-P,0.0075,777.75,0.00752758,39.79,0.8,622.2,103699.97,23-May-25,99000.0,Put,2025-05-14 10:54,,,,,366290307
SELL,BTC-23MAY25-99000-P,0.0065,675.45,0.00700512,38.52,0.1,67.54,103916.05,23-May-25,99000.0,Put,2025-05-14 11:08,,,,,366291465
SELL,BTC-23MAY25-99000-P,0.0065,676.34,0.00686838,39.08,0.1,67.63,104052.78,23-May-25,99000.0,Put,2025-05-14 11:43,,,,,366294897
SELL,BTC-23MAY25-99000-P,0.0065,676.92,0.00674855,39.58,0.1,67.69,104140.94,23-May-25,99000.0,Put,2025-05-14 12:48,,,,,366299942
SELL,BTC-23MAY25-100000-C,0.053,5531.25,0.05280072,40.2,0.2,1106.25,104363.17,23-May-25,100000.0,Call,2025-05-13 18:24,,,,,366185662
BUY,BTC-23MAY25-100000-P,0.0113,1167.03,0.01119146,38.44,30.0,35010.9,103277.4,23-May-25,100000.0,Put,2025-05-13 14:20,BLOCK-198052,2.0,BTC-PS-23MAY25-100000_97000,,366151402
SELL,BTC-23MAY25-100000-P,0.011,1135.44,0.01132944,37.7,0.1,113.54,103221.55,23-May-25,100000.0,Put,2025-05-13 14:38,,,,,366153777
BUY,BTC-23MAY25-100000-P,0.0116,1197.3,0.01128676,38.76,35.0,41905.5,103215.92,23-May-25,100000.0,Put,2025-05-13 14:43,BLOCK-198057,4.0,,,366154354
BUY,BTC-23MAY25-100000-P,0.0115,1185.8,0.0116465,38.03,0.1,118.58,103113.09,23-May-25,100000.0,Put,2025-05-13 14:47,,,,,366154790
SELL,BTC-23MAY25-100000-P,0.01,1038.64,0.01014343,39.13,5.0,5193.2,103864.21,23-May-25,100000.0,Put,2025-05-13 17:31,,,,,366178689
SELL,BTC-23MAY25-100000-P,0.01,1038.64,0.01014343,39.13,4.1,4258.42,103864.21,23-May-25,100000.0,Put,2025-05-13 17:31,,,,,366178690
SELL,BTC-23MAY25-100000-P,0.009,939.05,0.00912796,39.62,1.0,939.05,104338.83,23-May-25,100000.0,Put,2025-05-13 19:05,,,,,366188593
SELL,BTC-23MAY25-100000-P,0.009,939.05,0.00912796,39.62,1.0,939.05,104338.83,23-May-25,100000.0,Put,2025-05-13 19:05,,,,,366188594
SELL,BTC-23MAY25-100000-P,0.0085,889.76,0.00847457,40.22,1.9,1690.54,104677.95,23-May-25,100000.0,Put,2025-05-13 19:29,,,,,366190814
SELL,BTC-23MAY25-100000-P,0.0085,889.76,0.00847457,40.22,4.5,4003.92,104677.95,23-May-25,100000.0,Put,2025-05-13 19:29,,,,,366190815
SELL,BTC-23MAY25-100000-P,0.0087,911.42,0.00851072,41.29,1.0,911.42,104761.14,23-May-25,100000.0,Put,2025-05-13 19:59,,,BTC-PCAL-23MAY25_16MAY25-100000,366197888,366197890
BUY,BTC-23MAY25-100000-P,0.009,941.55,0.00878836,41.16,0.1,94.16,104616.13,23-May-25,100000.0,Put,2025-05-13 20:40,,,,,366203108
BUY,BTC-23MAY25-100000-P,0.0105,1090.39,0.01020759,40.91,0.1,109.04,103846.79,23-May-25,100000.0,Put,2025-05-14 00:31,,,,,366219083
BUY,BTC-23MAY25-100000-P,0.0105,1089.96,0.01034241,40.66,0.9,980.96,103806.12,23-May-25,100000.0,Put,2025-05-14 00:31,,,,,366219351
BUY,BTC-23MAY25-100000-P,0.0105,1087.84,0.01057073,39.81,0.2,217.57,103604.23,23-May-25,100000.0,Put,2025-05-14 02:08,,,,,366233478
BUY,BTC-23MAY25-100000-P,0.011,1138.68,0.01057984,40.26,1.5,1708.02,103516.51,23-May-25,100000.0,Put,2025-05-14 03:32,,,,,366237630
BUY,BTC-23MAY25-100000-P,0.011,1138.68,0.01057984,40.26,1.5,1708.02,103516.51,23-May-25,100000.0,Put,2025-05-14 03:32,,,,,366237631
BUY,BTC-23MAY25-100000-P,0.011,1138.68,0.01057984,40.26,7.0,7970.76,103516.51,23-May-25,100000.0,Put,2025-05-14 03:32,,,,,366237632
SELL,BTC-23MAY25-100000-P,0.0095,986.01,0.00985031,39.03,0.1,98.6,103790.5,23-May-25,100000.0,Put,2025-05-14 04:49,,,,,366241111
BUY,BTC-23MAY25-100000-P,0.0095,985.27,0.00966668,38.76,0.9,886.74,103712.67,23-May-25,100000.0,Put,2025-05-14 06:41,,,,,366253059
BUY,BTC-23MAY25-100000-P,0.0095,985.29,0.00965334,38.78,0.1,98.53,103714.86,23-May-25,100000.0,Put,2025-05-14 06:42,,,,,366253080
BUY,BTC-23MAY25-100000-P,0.0095,985.25,0.00966349,38.76,1.4,1379.35,103710.39,23-May-25,100000.0,Put,2025-05-14 06:42,,,,,366253084
BUY,BTC-23MAY25-100000-P,0.0095,985.25,0.00965946,38.76,0.1,98.52,103710.72,23-May-25,100000.0,Put,2025-05-14 06:42,,,,,366253088
SELL,BTC-23MAY25-100000-P,0.0095,984.92,0.00969441,38.63,0.4,393.97,103675.88,23-May-25,100000.0,Put,2025-05-14 07:14,,,,,366257208
BUY,BTC-23MAY25-100000-P,0.01,1035.9,0.0099326,39.16,0.1,103.59,103590.07,23-May-25,100000.0,Put,2025-05-14 07:18,,,,,366257583
BUY,BTC-23MAY25-100000-P,0.0105,1086.23,0.01037017,39.35,1.0,1086.23,103450.44,23-May-25,100000.0,Put,2025-05-14 07:25,,,,,366258627
SELL,BTC-23MAY25-100000-P,0.0105,1086.23,0.01037017,39.35,1.3,1412.1,103450.44,23-May-25,100000.0,Put,2025-05-14 07:25,,,,,366258628
SELL,BTC-23MAY25-100000-P,0.0105,1086.21,0.01034614,39.38,1.0,1086.21,103448.12,23-May-25,100000.0,Put,2025-05-14 07:25,,,,,366258632
SELL,BTC-23MAY25-100000-P,0.0105,1086.23,0.01035332,39.39,0.7,760.36,103450.8,23-May-25,100000.0,Put,2025-05-14 07:25,,,,,366258633
SELL,BTC-23MAY25-100000-P,0.0105,1086.28,0.01035138,39.42,0.7,760.4,103455.32,23-May-25,100000.0,Put,2025-05-14 07:26,,,,,366258662
SELL,BTC-23MAY25-100000-P,0.0105,1086.28,0.01035138,39.42,0.7,760.4,103455.32,23-May-25,100000.0,Put,2025-05-14 07:26,,,,,366258663
SELL,BTC-23MAY25-100000-P,0.0105,1086.31,0.01034118,39.43,4.6,4997.03,103457.62,23-May-25,100000.0,Put,2025-05-14 07:26,,,,,366258668
BUY,BTC-23MAY25-100000-P,0.0095,985.66,0.00972447,38.82,0.1,98.57,103753.73,23-May-25,100000.0,Put,2025-05-14 08:00,,,,,366265529
SELL,BTC-23MAY25-100000-P,0.0095,984.22,0.01003972,38.02,0.1,98.42,103601.91,23-May-25,100000.0,Put,2025-05-14 08:09,,,,,366268635
BUY,BTC-23MAY25-100000-P,0.01,1035.32,0.01020964,38.6,0.1,103.53,103531.83,23-May-25,100000.0,Put,2025-05-14 08:10,,,,,366269085
BUY,BTC-23MAY25-100000-P,0.01,1035.32,0.01020964,38.6,0.1,103.53,103531.83,23-May-25,100000.0,Put,2025-05-14 08:10,,,,,366269086
BUY,BTC-23MAY25-100000-P,0.01,1035.26,0.00996624,38.72,0.1,103.53,103526.28,23-May-25,100000.0,Put,2025-05-14 08:33,,,,,366270988
BUY,BTC-23MAY25-100000-P,0.0095,985.53,0.0094691,38.97,1.0,985.53,103739.73,23-May-25,100000.0,Put,2025-05-14 08:45,,,,,366272526
BUY,BTC-23MAY25-100000-P,0.011,1134.85,0.01111622,38.79,0.6,680.91,103168.54,23-May-25,100000.0,Put,2025-05-14 09:18,,,,,366281239
BUY,BTC-23MAY25-100000-P,0.0095,985.83,0.0095789,39.35,0.1,98.58,103771.9,23-May-25,100000.0,Put,2025-05-14 10:48,,,,,366289555
SELL,BTC-23MAY25-100000-P,0.009,937.01,0.00906304,40.1,2.0,1874.02,104111.82,23-May-25,100000.0,Put,2025-05-14 12:16,,,,,366297688
SELL,BTC-23MAY25-100000-P,0.0085,886.24,0.00837055,40.03,0.1,88.62,104264.03,23-May-25,100000.0,Put,2025-05-14 13:33,,,,,366304171
BUY,BTC-23MAY25-101000-C,0.035,3602.12,0.0357145,37.65,0.1,360.21,102917.62,23-May-25,101000.0,Call,2025-05-14 09:08,,,,,366279502
BUY,BTC-23MAY25-101000-P,0.015,1547.1,0.01466449,38.63,0.1,154.71,103139.99,23-May-25,101000.0,Put,2025-05-13 14:11,,,,,366149040
SELL,BTC-23MAY25-101000-P,0.013,1348.18,0.01285396,38.49,0.3,404.45,103705.8,23-May-25,101000.0,Put,2025-05-13 15:26,,,,,366161118
BUY,BTC-23MAY25-101000-P,0.0127,1319.09,0.01257695,38.83,12.5,16488.62,103865.36,23-May-25,101000.0,Put,2025-05-13 16:10,BLOCK-198075,2.0,BTC-PS-23MAY25-102000_101000,,366165218
BUY,BTC-23MAY25-101000-P,0.0115,1200.56,0.01127769,39.39,12.5,15007.0,104396.42,23-May-25,101000.0,Put,2025-05-13 16:16,BLOCK-198081,2.0,BTC-PS-23MAY25-105000_101000,,366167649
SELL,BTC-23MAY25-101000-P,0.0112,1170.33,0.01164136,39.78,12.5,14629.12,104493.89,23-May-25,101000.0,Put,2025-05-13 20:21,BLOCK-198164,2.0,BTC-PS-23MAY25-104000_101000,,366202101
SELL,BTC-23MAY25-101000-P,0.011,1150.78,0.01122527,40.05,0.1,115.08,104616.11,23-May-25,101000.0,Put,2025-05-13 20:40,,,,,366203120
BUY,BTC-23MAY25-101000-P,0.0125,1296.99,0.0125273,39.1,0.1,129.7,103759.12,23-May-25,101000.0,Put,2025-05-14 07:56,,,,,366264545
SELL,BTC-23MAY25-101000-P,0.0125,1294.6,0.01288639,38.02,1.0,1294.6,103567.9,23-May-25,101000.0,Put,2025-05-14 08:14,,,,,366269613
BUY,BTC-23MAY25-101000-P,0.0125,1294.6,0.01288639,38.02,1.0,1294.6,103567.9,23-May-25,101000.0,Put,2025-05-14 08:14,,,,,366269614
BUY,BTC-23MAY25-101000-P,0.013,1345.66,0.01295392,38.63,0.2,269.13,103512.49,23-May-25,101000.0,Put,2025-05-14 08:34,,,,,366271025
SELL,BTC-23MAY25-101000-P,0.0115,1193.91,0.01203623,38.23,12.5,14923.88,103818.21,23-May-25,101000.0,Put,2025-05-14 13:44,BLOCK-198310,2.0,BTC-PS-23MAY25-102000_101000,,366306199
BUY,BTC-23MAY25-101000-P,0.0125,1296.15,0.01240877,39.34,0.1,129.62,103692.33,23-May-25,101000.0,Put,2025-05-14 13:46,,,,,366307111
BUY,BTC-23MAY25-102000-C,0.041,4288.77,0.04136223,39.57,0.1,428.88,104604.15,23-May-25,102000.0,Call,2025-05-13 21:00,,,,,366204201
BUY,BTC-23MAY25-102000-C,0.041,4289.43,0.0415381,39.29,0.1,428.94,104620.28,23-May-25,102000.0,Call,2025-05-13 21:01,,,,,366204293
BUY,BTC-23MAY25-102000-C,0.0386,4017.73,0.03829546,40.79,5.0,20088.65,104086.26,23-May-25,102000.0,Call,2025-05-13 23:39,BLOCK-198192,3.0,,,366216504
BUY,BTC-23MAY25-102000-P,0.0185,1908.82,0.01826984,38.35,0.1,190.88,103179.2,23-May-25,102000.0,Put,2025-05-13 14:55,,,,,366155797
BUY,BTC-23MAY25-102000-P,0.0185,1908.8,0.01819851,38.4,0.1,190.88,103178.61,23-May-25,102000.0,Put,2025-05-13 14:57,,,,,366156085
BUY,BTC-23MAY25-102000-P,0.017,1761.7,0.01656322,38.75,0.1,176.17,103629.14,23-May-25,102000.0,Put,2025-05-13 15:32,,,,,366161597
SELL,BTC-23MAY25-102000-P,0.0158,1641.07,0.01594238,38.29,12.5,20513.38,103865.36,23-May-25,102000.0,Put,2025-05-13 16:10,BLOCK-198075,2.0,BTC-PS-23MAY25-102000_101000,,366165217
SELL,BTC-23MAY25-102000-P,0.015,1562.56,0.01519832,38.87,0.6,937.54,104170.47,23-May-25,102000.0,Put,2025-05-13 16:30,,,,,366170161
SELL,BTC-23MAY25-102000-P,0.016,1663.58,0.01597969,39.35,0.2,332.72,103973.57,23-May-25,102000.0,Put,2025-05-13 16:44,,,,,366172181
SELL,BTC-23MAY25-102000-P,0.016,1663.11,0.01624149,39.22,4.8,7982.93,103944.48,23-May-25,102000.0,Put,2025-05-13 17:07,,,,,366175429
SELL,BTC-23MAY25-102000-P,0.015,1561.27,0.01549699,38.18,0.6,936.76,104084.8,23-May-25,102000.0,Put,2025-05-13 17:43,,,,,366179811
BUY,BTC-23MAY25-102000-P,0.015,1563.75,0.01493906,39.12,1.4,2189.25,104250.11,23-May-25,102000.0,Put,2025-05-13 17:52,,,,,366181455
BUY,BTC-23MAY25-102000-P,0.015,1563.75,0.01493906,39.12,1.8,2814.75,104250.11,23-May-25,102000.0,Put,2025-05-13 17:52,,,,,366181456
SELL,BTC-23MAY25-102000-P,0.015,1563.75,0.01495038,39.12,0.2,312.75,104250.06,23-May-25,102000.0,Put,2025-05-13 17:52,,,,,366181460
SELL,BTC-23MAY25-102000-P,0.015,1563.75,0.01495038,39.12,0.4,625.5,104250.06,23-May-25,102000.0,Put,2025-05-13 17:52,,,,,366181461
SELL,BTC-23MAY25-102000-P,0.015,1563.8,0.01495345,39.13,0.1,156.38,104253.05,23-May-25,102000.0,Put,2025-05-13 17:52,,,,,366181463
BUY,BTC-23MAY25-102000-P,0.0145,1513.09,0.01457655,38.89,0.5,756.54,104351.12,23-May-25,102000.0,Put,2025-05-13 18:09,,,,,366184503
BUY,BTC-23MAY25-102000-P,0.015,1565.34,0.01479112,39.93,0.5,782.67,104355.77,23-May-25,102000.0,Put,2025-05-13 19:00,,,,,366188168
SELL,BTC-23MAY25-102000-P,0.0145,1513.27,0.01479911,39.21,0.5,756.64,104363.52,23-May-25,102000.0,Put,2025-05-13 19:22,,,,,366189627
BUY,BTC-23MAY25-102000-P,0.0145,1515.28,0.0147113,40.2,0.1,151.53,104502.11,23-May-25,102000.0,Put,2025-05-13 20:19,,,,,366202045
SELL,BTC-23MAY25-102000-P,0.0135,1412.41,0.01399479,39.32,0.1,141.24,104622.83,23-May-25,102000.0,Put,2025-05-13 21:01,,,,,366204289
BUY,BTC-23MAY25-102000-P,0.0157,1634.15,0.01570437,40.27,25.0,40853.75,104086.26,23-May-25,102000.0,Put,2025-05-13 23:39,BLOCK-198192,3.0,,,366216506
SELL,BTC-23MAY25-102000-P,0.016,1662.76,0.01615944,39.9,1.0,1662.76,103922.71,23-May-25,102000.0,Put,2025-05-14 00:57,,,,,366221664
SELL,BTC-23MAY25-102000-P,0.017,1759.36,0.0171625,39.12,0.3,527.81,103491.69,23-May-25,102000.0,Put,2025-05-14 04:11,,,,,366239356
BUY,BTC-23MAY25-102000-P,0.0155,1610.25,0.01558617,39.32,5.0,8051.25,103886.97,23-May-25,102000.0,Put,2025-05-14 06:08,,,,,366249534
BUY,BTC-23MAY25-102000-P,0.0155,1610.25,0.01558617,39.32,0.5,805.12,103886.97,23-May-25,102000.0,Put,2025-05-14 06:08,,,,,366249535
BUY,BTC-23MAY25-102000-P,0.016,1658.39,0.01615298,38.63,0.1,165.84,103649.56,23-May-25,102000.0,Put,2025-05-14 07:15,,,,,366257293
BUY,BTC-23MAY25-102000-P,0.017,1758.64,0.01694832,39.06,0.1,175.86,103449.35,23-May-25,102000.0,Put,2025-05-14 07:27,,,,,366258883
SELL,BTC-23MAY25-102000-P,0.016,1656.96,0.01649842,37.92,1.0,1656.96,103559.7,23-May-25,102000.0,Put,2025-05-14 08:15,,,,,366269675
SELL,BTC-23MAY25-102000-P,0.016,1656.96,0.01649842,37.92,1.0,1656.96,103559.7,23-May-25,102000.0,Put,2025-05-14 08:15,,,,,366269676
BUY,BTC-23MAY25-102000-P,0.016,1659.14,0.01579491,39.04,0.9,1493.23,103696.02,23-May-25,102000.0,Put,2025-05-14 08:42,,,,,366271861
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.7,1195.05,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273931
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.4,682.88,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273971
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.4,682.88,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273972
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.3,512.16,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273988
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.9,1536.49,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273989
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.7,1195.05,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273990
SELL,BTC-23MAY25-102000-P,0.0165,1707.21,0.01682807,38.22,0.3,512.16,103467.03,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366273991
SELL,BTC-23MAY25-102000-P,0.0165,1707.33,0.01656147,38.29,0.1,170.73,103474.31,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366274291
SELL,BTC-23MAY25-102000-P,0.0165,1707.33,0.01656147,38.29,0.2,341.47,103474.31,23-May-25,102000.0,Put,2025-05-14 08:57,,,,,366274328
SELL,BTC-23MAY25-102000-P,0.0145,1507.5,0.01517217,38.33,0.1,150.75,103965.4,23-May-25,102000.0,Put,2025-05-14 11:24,,,,,366293064
